#Time	Channel A	Channel B
#(s)	(V)	(V)
#
26.40528031	-0.00006104	-2.56752200
26.40861431	-0.00006104	-2.61314700
26.41194831	0.01831111	-2.56752200
26.41528231	0.01831111	-2.56752200
26.41861631	-0.00006104	-2.61314700
26.42195031	0.01831111	-2.61314700
26.42528431	0.01831111	-2.61314700
26.42861831	0.01831111	-2.61314700
26.43195231	0.01831111	-2.61314700
26.43528631	0.01831111	-2.61314700
26.43862031	0.01831111	-2.61314700
26.44195431	0.01831111	-2.61314700
26.44528831	0.01831111	-2.61314700
26.44862231	0.01831111	-2.61314700
26.45195631	0.03668325	-2.61314700
26.45529031	0.01831111	-2.61314700
26.45862431	0.01831111	-2.61314700
26.46195831	0.01831111	-2.61314700
26.46529231	0.01831111	-2.61314700
26.46862631	0.01831111	-2.61314700
26.47196031	0.01831111	-2.61314700
26.47529431	0.01831111	-2.61314700
26.47862831	0.01831111	-2.61314700
26.48196231	0.01831111	-2.61314700
26.48529631	0.03668325	-2.61314700
26.48863031	0.01831111	-2.61314700
26.49196431	0.01831111	-2.61314700
26.49529831	0.01831111	-2.61314700
26.49863231	0.01831111	-2.61314700
26.50196631	0.01831111	-2.61314700
26.50530031	0.01831111	-2.61314700
26.50863431	0.01831111	-2.65877200
26.51196831	0.01831111	-2.61314700
26.51530231	0.01831111	-2.61314700
26.51863631	0.01831111	-2.61314700
26.52197031	0.01831111	-2.61314700
26.52530431	0.01831111	-2.65877200
26.52863831	-0.00006104	-2.61314700
26.53197231	-0.00006104	-2.61314700
26.53530631	0.01831111	-2.61314700
26.53864031	-0.00006104	-2.65877200
26.54197431	-0.00006104	-2.65877200
26.54530831	0.01831111	-2.65877200
26.54864231	0.01831111	-2.61314700
26.55197631	0.01831111	-2.65877200
26.55531031	-0.00006104	-2.65877200
26.55864431	0.01831111	-2.65877200
26.56197831	0.01831111	-2.65877200
26.56531231	-0.00006104	-2.65877200
26.56864631	0.01831111	-2.65877200
26.57198031	0.01831111	-2.65877200
26.57531431	0.01831111	-2.65877200
26.57864831	0.01831111	-2.65877200
26.58198231	0.01831111	-2.70455000
26.58531631	0.01831111	-2.65877200
26.58865031	-0.00006104	-2.65877200
26.59198431	0.01831111	-2.65877200
26.59531831	0.01831111	-2.65877200
26.59865231	0.01831111	-2.65877200
26.60198631	0.03668325	-2.70455000
26.60532031	0.03668325	-2.70455000
26.60865431	0.03668325	-2.70455000
26.61198831	0.03668325	-2.70455000
26.61532231	0.01831111	-2.70455000
26.61865631	0.03668325	-2.65877200
26.62199031	0.01831111	-2.70455000
26.62532431	0.01831111	-2.70455000
26.62865831	0.01831111	-2.70455000
26.63199231	0.03668325	-2.70455000
26.63532631	0.03668325	-2.70455000
26.63866031	0.01831111	-2.70455000
26.64199431	0.01831111	-2.70455000
26.64532831	0.01831111	-2.70455000
26.64866231	0.01831111	-2.70455000
26.65199631	0.01831111	-2.70455000
26.65533031	0.01831111	-2.70455000
26.65866431	0.01831111	-2.70455000
26.66199831	0.01831111	-2.70455000
26.66533231	0.01831111	-2.70455000
26.66866631	0.01831111	-2.70455000
26.67200031	0.03668325	-2.70455000
26.67533431	0.01831111	-2.75017500
26.67866831	0.01831111	-2.70455000
26.68200231	-0.00006104	-2.70455000
26.68533631	0.01831111	-2.75017500
26.68867031	-0.00006104	-2.70455000
26.69200431	0.01831111	-2.70455000
26.69533831	-0.00006104	-2.75017500
26.69867231	0.01831111	-2.70455000
26.70200631	0.01831111	-2.70455000
26.70534031	-0.00006104	-2.70455000
26.70867431	-0.00006104	-2.75017500
26.71200831	-0.00006104	-2.75017500
26.71534231	-0.00006104	-2.75017500
26.71867631	-0.00006104	-2.75017500
26.72201031	-0.00006104	-2.75017500
26.72534431	-0.00006104	-2.75017500
26.72867831	-0.00006104	-2.75017500
26.73201231	-0.00006104	-2.75017500
26.73534631	-0.00006104	-2.75017500
26.73868031	0.01831111	-2.75017500
26.74201431	-0.00006104	-2.75017500
26.74534831	-0.00006104	-2.75017500
26.74868231	0.01831111	-2.79595300
26.75201631	0.01831111	-2.75017500
26.75535031	0.01831111	-2.75017500
26.75868431	0.01831111	-2.75017500
26.76201831	0.03668325	-2.79595300
26.76535231	0.01831111	-2.79595300
26.76868631	0.01831111	-2.75017500
26.77202031	0.01831111	-2.79595300
26.77535431	0.01831111	-2.79595300
26.77868831	0.01831111	-2.79595300
26.78202231	0.03668325	-2.75017500
26.78535631	0.03668325	-2.79595300
26.78869031	0.03668325	-2.79595300
26.79202431	0.03668325	-2.79595300
26.79535831	0.03668325	-2.79595300
26.79869231	0.03668325	-2.79595300
26.80202631	0.03668325	-2.79595300
26.80536031	0.01831111	-2.79595300
26.80869431	0.01831111	-2.79595300
26.81202831	0.03668325	-2.79595300
26.81536231	0.03668325	-2.79595300
26.81869631	0.03668325	-2.79595300
26.82203031	0.03668325	-2.79595300
26.82536431	0.03668325	-2.79595300
26.82869831	0.01831111	-2.79595300
26.83203231	0.01831111	-2.79595300
26.83536631	0.03668325	-2.79595300
26.83870031	0.03668325	-2.79595300
26.84203431	0.01831111	-2.79595300
26.84536831	0.01831111	-2.79595300
26.84870231	0.01831111	-2.79595300
26.85203631	0.01831111	-2.79595300
26.85537031	0.01831111	-2.79595300
26.85870431	0.01831111	-2.79595300
26.86203831	0.01831111	-2.79595300
26.86537231	0.03668325	-2.79595300
26.86870631	0.01831111	-2.79595300
26.87204031	0.01831111	-2.79595300
26.87537431	0.01831111	-2.79595300
26.87870831	0.03668325	-2.79595300
26.88204231	0.01831111	-2.79595300
26.88537631	0.01831111	-2.84157800
26.88871031	0.01831111	-2.84157800
26.89204431	0.01831111	-2.84157800
26.89537831	0.01831111	-2.79595300
26.89871231	0.01831111	-2.84157800
26.90204631	0.01831111	-2.84157800
26.90538031	0.01831111	-2.84157800
26.90871431	0.01831111	-2.84157800
26.91204831	0.01831111	-2.84157800
26.91538231	0.01831111	-2.84157800
26.91871631	0.01831111	-2.84157800
26.92205031	0.03668325	-2.84157800
26.92538431	0.01831111	-2.84157800
26.92871831	0.03668325	-2.84157800
26.93205231	0.03668325	-2.84157800
26.93538631	0.03668325	-2.88720400
26.93872031	0.03668325	-2.88720400
26.94205431	0.03668325	-2.88720400
26.94538831	0.03668325	-2.88720400
26.94872231	0.03668325	-2.88720400
26.95205631	0.03668325	-2.88720400
26.95539031	0.03668325	-2.88720400
26.95872431	0.03668325	-2.88720400
26.96205831	0.01831111	-2.88720400
26.96539231	0.01831111	-2.88720400
26.96872631	0.03668325	-2.88720400
26.97206031	0.03668325	-2.88720400
26.97539431	0.03668325	-2.88720400
26.97872831	0.03668325	-2.88720400
26.98206231	0.03668325	-2.88720400
26.98539631	0.03668325	-2.88720400
26.98873031	0.01831111	-2.88720400
26.99206431	0.03668325	-2.88720400
26.99539831	0.03668325	-2.88720400
26.99873231	0.03668325	-2.88720400
27.00206631	0.01831111	-2.88720400
27.00540031	0.03668325	-2.88720400
27.00873431	0.03668325	-2.88720400
27.01206831	0.03668325	-2.93298100
27.01540231	0.01831111	-2.88720400
27.01873631	0.03668325	-2.88720400
27.02207031	0.03668325	-2.88720400
27.02540431	0.03668325	-2.88720400
27.02873831	0.03668325	-2.88720400
27.03207231	0.03668325	-2.88720400
27.03540631	0.03668325	-2.88720400
27.03874031	0.03668325	-2.88720400
27.04207431	0.03668325	-2.93298100
27.04540831	0.03668325	-2.93298100
27.04874231	0.03668325	-2.93298100
27.05207631	0.03668325	-2.93298100
27.05541031	0.03668325	-2.88720400
27.05874431	0.03668325	-2.93298100
27.06207831	0.03668325	-2.93298100
27.06541231	0.03668325	-2.93298100
27.06874631	0.05505539	-2.93298100
27.07208031	0.05505539	-2.93298100
27.07541431	0.05505539	-2.93298100
27.07874831	0.05505539	-2.93298100
27.08208231	0.05505539	-2.93298100
27.08541631	0.05505539	-2.93298100
27.08875031	0.05505539	-2.93298100
27.09208431	0.07336649	-2.93298100
27.09541831	0.07336649	-2.93298100
27.09875231	0.05505539	-2.93298100
27.10208631	0.05505539	-2.93298100
27.10542031	0.07336649	-2.93298100
27.10875431	0.07336649	-2.93298100
27.11208831	0.07336649	-2.93298100
27.11542231	0.07336649	-2.93298100
27.11875631	0.07336649	-2.93298100
27.12209031	0.07336649	-2.93298100
27.12542431	0.07336649	-2.97860600
27.12875831	0.07336649	-2.93298100
27.13209231	0.07336649	-2.93298100
27.13542631	0.07336649	-2.97860600
27.13876031	0.07336649	-2.93298100
27.14209431	0.07336649	-2.93298100
27.14542831	0.07336649	-2.97860600
27.14876231	0.07336649	-2.93298100
27.15209631	0.07336649	-2.97860600
27.15543031	0.07336649	-2.97860600
27.15876431	0.07336649	-2.93298100
27.16209831	0.07336649	-2.97860600
27.16543231	0.07336649	-2.97860600
27.16876631	0.07336649	-2.97860600
27.17210031	0.07336649	-2.97860600
27.17543431	0.07336649	-2.97860600
27.17876831	0.07336649	-2.97860600
27.18210231	0.07336649	-2.97860600
27.18543631	0.07336649	-2.97860600
27.18877031	0.07336649	-2.97860600
27.19210431	0.07336649	-2.97860600
27.19543831	0.07336649	-2.97860600
27.19877231	0.07336649	-2.97860600
27.20210631	0.07336649	-2.97860600
27.20544031	0.05505539	-2.97860600
27.20877431	0.07336649	-2.97860600
27.21210831	0.07336649	-2.97860600
27.21544231	0.07336649	-2.97860600
27.21877631	0.07336649	-2.97860600
27.22211031	0.07336649	-2.97860600
27.22544431	0.07336649	-3.02438400
27.22877831	0.07336649	-2.97860600
27.23211231	0.07336649	-2.97860600
27.23544631	0.07336649	-2.97860600
27.23878031	0.05505539	-2.97860600
27.24211431	0.07336649	-2.97860600
27.24544831	0.07336649	-2.97860600
27.24878231	0.07336649	-2.97860600
27.25211631	0.07336649	-2.97860600
27.25545031	0.07336649	-3.02438400
27.25878431	0.05505539	-2.97860600
27.26211831	0.05505539	-3.02438400
27.26545231	0.05505539	-3.02438400
27.26878631	0.05505539	-3.02438400
27.27212031	0.05505539	-3.02438400
27.27545431	0.05505539	-3.02438400
27.27878831	0.05505539	-3.02438400
27.28212231	0.07336649	-3.02438400
27.28545631	0.05505539	-3.02438400
27.28879031	0.05505539	-3.02438400
27.29212431	0.05505539	-3.02438400
27.29545831	0.05505539	-3.02438400
27.29879231	0.05505539	-3.02438400
27.30212631	0.03668325	-3.02438400
27.30546031	0.05505539	-3.07000900
27.30879431	0.05505539	-3.02438400
27.31212831	0.03668325	-3.02438400
27.31546231	0.03668325	-3.02438400
27.31879631	0.03668325	-3.02438400
27.32213031	0.03668325	-3.07000900
27.32546431	0.03668325	-3.07000900
27.32879831	0.03668325	-3.02438400
27.33213231	0.03668325	-3.07000900
27.33546631	0.03668325	-3.02438400
27.33880031	0.03668325	-3.07000900
27.34213431	0.03668325	-3.07000900
27.34546831	0.03668325	-3.07000900
27.34880231	0.03668325	-3.07000900
27.35213631	0.03668325	-3.07000900
27.35547031	0.03668325	-3.07000900
27.35880431	0.03668325	-3.07000900
27.36213831	0.03668325	-3.07000900
27.36547231	0.03668325	-3.07000900
27.36880631	0.03668325	-3.07000900
27.37214031	0.03668325	-3.07000900
27.37547431	0.03668325	-3.07000900
27.37880831	0.03668325	-3.07000900
27.38214231	0.03668325	-3.07000900
27.38547631	0.03668325	-3.07000900
27.38881031	0.03668325	-3.07000900
27.39214431	0.03668325	-3.07000900
27.39547831	0.03668325	-3.07000900
27.39881231	0.03668325	-3.07000900
27.40214631	0.03668325	-3.11578700
27.40548031	0.03668325	-3.11578700
27.40881431	0.03668325	-3.11578700
27.41214831	0.03668325	-3.07000900
27.41548231	0.01831111	-3.07000900
27.41881631	0.03668325	-3.07000900
27.42215031	0.03668325	-3.11578700
27.42548431	0.03668325	-3.07000900
27.42881831	0.01831111	-3.11578700
27.43215231	0.01831111	-3.11578700
27.43548631	0.03668325	-3.11578700
27.43882031	0.03668325	-3.11578700
27.44215431	-0.00006104	-3.11578700
27.44548831	-0.00006104	-3.11578700
27.44882231	-0.00006104	-3.11578700
27.45215631	-0.00006104	-3.11578700
27.45549031	-0.00006104	-3.11578700
27.45882431	-0.00006104	-3.11578700
27.46215831	-0.00006104	-3.11578700
27.46549231	-0.00006104	-3.11578700
27.46882631	-0.00006104	-3.11578700
27.47216031	-0.00006104	-3.11578700
27.47549431	-0.00006104	-3.11578700
27.47882831	-0.00006104	-3.11578700
27.48216231	-0.00006104	-3.11578700
27.48549631	-0.00006104	-3.11578700
27.48883031	-0.01843318	-3.11578700
27.49216431	-0.00006104	-3.11578700
27.49549831	-0.01843318	-3.16141200
27.49883231	-0.00006104	-3.11578700
27.50216631	-0.01843318	-3.11578700
27.50550031	-0.00006104	-3.11578700
27.50883431	-0.01843318	-3.11578700
27.51216831	-0.01843318	-3.11578700
27.51550231	-0.01843318	-3.11578700
27.51883631	-0.01843318	-3.16141200
27.52217031	-0.01843318	-3.16141200
27.52550431	-0.01843318	-3.16141200
27.52883831	-0.01843318	-3.16141200
27.53217231	-0.01843318	-3.16141200
27.53550631	-0.00006104	-3.16141200
27.53884031	-0.01843318	-3.16141200
27.54217431	-0.01843318	-3.16141200
27.54550831	-0.01843318	-3.16141200
27.54884231	-0.00006104	-3.16141200
27.55217631	-0.00006104	-3.16141200
27.55551031	-0.00006104	-3.16141200
27.55884431	-0.00006104	-3.16141200
27.56217831	-0.00006104	-3.16141200
27.56551231	-0.00006104	-3.16141200
27.56884631	-0.01843318	-3.16141200
27.57218031	-0.01843318	-3.16141200
27.57551431	-0.00006104	-3.16141200
27.57884831	-0.00006104	-3.16141200
27.58218231	-0.01843318	-3.16141200
27.58551631	-0.01843318	-3.16141200
27.58885031	-0.01843318	-3.16141200
27.59218431	-0.01843318	-3.16141200
27.59551831	-0.01843318	-3.16141200
27.59885231	-0.01843318	-3.16141200
27.60218631	-0.01843318	-3.16141200
27.60552031	-0.01843318	-3.16141200
27.60885431	-0.01843318	-3.16141200
27.61218831	-0.01843318	-3.20703700
27.61552231	-0.01843318	-3.20703700
27.61885631	-0.01843318	-3.20703700
27.62219031	-0.01843318	-3.25281500
27.62552431	-0.03680532	-3.20703700
27.62885831	-0.03680532	-3.20703700
27.63219231	-0.03680532	-3.20703700
27.63552631	-0.03680532	-3.20703700
27.63886031	-0.01843318	-3.20703700
27.64219431	-0.01843318	-3.16141200
27.64552831	-0.03680532	-3.25281500
27.64886231	-0.03680532	-3.20703700
27.65219631	-0.01843318	-3.20703700
27.65553031	-0.01843318	-3.20703700
27.65886431	-0.01843318	-3.20703700
27.66219831	-0.01843318	-3.25281500
27.66553231	-0.01843318	-3.25281500
27.66886631	-0.01843318	-3.20703700
27.67220031	-0.01843318	-3.25281500
27.67553431	-0.01843318	-3.25281500
27.67886831	-0.01843318	-3.25281500
27.68220231	-0.01843318	-3.25281500
27.68553631	-0.01843318	-3.25281500
27.68887031	-0.01843318	-3.25281500
27.69220431	-0.01843318	-3.25281500
27.69553831	-0.01843318	-3.25281500
27.69887231	-0.01843318	-3.25281500
27.70220631	-0.00006104	-3.25281500
27.70554031	-0.00006104	-3.25281500
27.70887431	-0.00006104	-3.25281500
27.71220831	-0.01843318	-3.25281500
27.71554231	-0.00006104	-3.25281500
27.71887631	-0.00006104	-3.25281500
27.72221031	-0.00006104	-3.25281500
27.72554431	-0.00006104	-3.25281500
27.72887831	-0.00006104	-3.25281500
27.73221231	-0.00006104	-3.25281500
27.73554631	-0.00006104	-3.25281500
27.73888031	-0.00006104	-3.25281500
27.74221431	-0.00006104	-3.25281500
27.74554831	-0.00006104	-3.25281500
27.74888231	-0.00006104	-3.25281500
27.75221631	-0.00006104	-3.25281500
27.75555031	-0.00006104	-3.25281500
27.75888431	-0.00006104	-3.25281500
27.76221831	-0.00006104	-3.25281500
27.76555231	-0.00006104	-3.29844000
27.76888631	-0.00006104	-3.25281500
27.77222031	-0.00006104	-3.29844000
27.77555431	-0.00006104	-3.25281500
27.77888831	-0.00006104	-3.29844000
27.78222231	-0.00006104	-3.29844000
27.78555631	0.01831111	-3.25281500
27.78889031	-0.00006104	-3.29844000
27.79222431	0.01831111	-3.29844000
27.79555831	-0.00006104	-3.25281500
27.79889231	-0.00006104	-3.29844000
27.80222631	-0.00006104	-3.29844000
27.80556031	-0.00006104	-3.29844000
27.80889431	-0.00006104	-3.29844000
27.81222831	-0.00006104	-3.29844000
27.81556231	-0.00006104	-3.29844000
27.81889631	0.01831111	-3.25281500
27.82223031	-0.00006104	-3.29844000
27.82556431	-0.00006104	-3.29844000
27.82889831	-0.00006104	-3.29844000
27.83223231	0.01831111	-3.29844000
27.83556631	0.01831111	-3.29844000
27.83890031	0.01831111	-3.29844000
27.84223431	0.01831111	-3.29844000
27.84556831	-0.00006104	-3.29844000
27.84890231	0.01831111	-3.29844000
27.85223631	-0.00006104	-3.34421800
27.85557031	0.01831111	-3.29844000
27.85890431	0.01831111	-3.29844000
27.86223831	0.01831111	-3.29844000
27.86557231	0.01831111	-3.29844000
27.86890631	0.01831111	-3.29844000
27.87224031	-0.00006104	-3.34421800
27.87557431	0.01831111	-3.34421800
27.87890831	0.01831111	-3.34421800
27.88224231	0.03668325	-3.34421800
27.88557631	0.01831111	-3.29844000
27.88891031	0.01831111	-3.34421800
27.89224431	0.01831111	-3.34421800
27.89557831	0.03668325	-3.34421800
27.89891231	0.03668325	-3.34421800
27.90224631	0.03668325	-3.34421800
27.90558031	0.01831111	-3.34421800
27.90891431	0.01831111	-3.34421800
27.91224831	0.03668325	-3.34421800
27.91558231	0.01831111	-3.34421800
27.91891631	0.01831111	-3.34421800
27.92225031	0.03668325	-3.34421800
27.92558431	0.01831111	-3.34421800
27.92891831	0.03668325	-3.34421800
27.93225231	0.01831111	-3.34421800
27.93558631	0.01831111	-3.34421800
27.93892031	0.01831111	-3.34421800
27.94225431	0.03668325	-3.34421800
27.94558831	0.01831111	-3.34421800
27.94892231	0.01831111	-3.34421800
27.95225631	0.01831111	-3.34421800
27.95559031	0.01831111	-3.34421800
27.95892431	0.01831111	-3.34421800
27.96225831	0.01831111	-3.34421800
27.96559231	0.01831111	-3.34421800
27.96892631	0.01831111	-3.34421800
27.97226031	-0.00006104	-3.34421800
27.97559431	-0.00006104	-3.38984300
27.97892831	0.01831111	-3.38984300
27.98226231	0.01831111	-3.34421800
27.98559631	0.01831111	-3.34421800
27.98893031	0.01831111	-3.34421800
27.99226431	-0.00006104	-3.34421800
27.99559831	-0.00006104	-3.38984300
27.99893231	0.01831111	-3.38984300
28.00226631	0.01831111	-3.38984300
28.00560031	0.01831111	-3.34421800
28.00893431	0.01831111	-3.38984300
28.01226831	0.01831111	-3.38984300
28.01560231	0.01831111	-3.34421800
28.01893631	0.01831111	-3.43562100
28.02227031	-0.00006104	-3.38984300
28.02560431	0.01831111	-3.38984300
28.02893831	-0.00006104	-3.38984300
28.03227231	-0.00006104	-3.38984300
28.03560631	0.01831111	-3.38984300
28.03894031	-0.00006104	-3.43562100
28.04227431	-0.00006104	-3.43562100
28.04560831	0.01831111	-3.43562100
28.04894231	-0.00006104	-3.38984300
28.05227631	-0.00006104	-3.38984300
28.05561031	-0.00006104	-3.43562100
28.05894431	-0.00006104	-3.38984300
28.06227831	-0.00006104	-3.38984300
28.06561231	0.01831111	-3.43562100
28.06894631	-0.00006104	-3.43562100
28.07228031	-0.00006104	-3.43562100
28.07561431	-0.00006104	-3.43562100
28.07894831	-0.00006104	-3.43562100
28.08228231	-0.00006104	-3.43562100
28.08561631	-0.00006104	-3.43562100
28.08895031	-0.00006104	-3.43562100
28.09228431	-0.00006104	-3.43562100
28.09561831	-0.00006104	-3.43562100
28.09895231	-0.00006104	-3.43562100
28.10228631	-0.00006104	-3.43562100
28.10562031	-0.00006104	-3.43562100
28.10895431	-0.01843318	-3.43562100
28.11228831	-0.00006104	-3.43562100
28.11562231	-0.01843318	-3.43562100
28.11895631	-0.00006104	-3.43562100
28.12229031	-0.01843318	-3.43562100
28.12562431	-0.00006104	-3.43562100
28.12895831	-0.01843318	-3.43562100
28.13229231	-0.01843318	-3.48124600
28.13562631	-0.01843318	-3.43562100
28.13896031	-0.01843318	-3.48124600
28.14229431	-0.01843318	-3.43562100
28.14562831	-0.01843318	-3.48124600
28.14896231	-0.01843318	-3.48124600
28.15229631	-0.01843318	-3.48124600
28.15563031	-0.01843318	-3.48124600
28.15896431	-0.01843318	-3.48124600
28.16229831	-0.01843318	-3.48124600
28.16563231	-0.01843318	-3.48124600
28.16896631	-0.01843318	-3.48124600
28.17230031	-0.01843318	-3.48124600
28.17563431	-0.00006104	-3.48124600
28.17896831	-0.00006104	-3.48124600
28.18230231	-0.00006104	-3.48124600
28.18563631	-0.00006104	-3.48124600
28.18897031	-0.00006104	-3.48124600
28.19230431	-0.00006104	-3.48124600
28.19563831	-0.01843318	-3.48124600
28.19897231	-0.00006104	-3.48124600
28.20230631	-0.01843318	-3.48124600
28.20564031	-0.01843318	-3.48124600
28.20897431	-0.01843318	-3.52687100
28.21230831	-0.00006104	-3.48124600
28.21564231	-0.01843318	-3.48124600
28.21897631	-0.00006104	-3.48124600
28.22231031	-0.01843318	-3.48124600
28.22564431	-0.01843318	-3.48124600
28.22897831	-0.01843318	-3.52687100
28.23231231	-0.01843318	-3.52687100
28.23564631	-0.01843318	-3.52687100
28.23898031	-0.01843318	-3.52687100
28.24231431	-0.01843318	-3.52687100
28.24564831	-0.01843318	-3.52687100
28.24898231	-0.01843318	-3.52687100
28.25231631	-0.01843318	-3.52687100
